condition_id,paired_condition_id,task_family,episode_id,step,terminated,p_continue,p_disengage,persistence_logit,top_token_is_action,p_action_mass_raw,response_mapping,model,model_revision
llama_pilot_v1-73a7cd6378c661a0-m0,llama_pilot_v1-73a7cd6378c661a0,foraging,llama_pilot_v1-73a7cd6378c661a0-m0,0,True,0.9626731126558706,0.037326887344129464,3.25,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-73a7cd6378c661a0-m1,llama_pilot_v1-73a7cd6378c661a0,foraging,llama_pilot_v1-73a7cd6378c661a0-m1,0,True,0.5,0.5,0.0,True,0.9999904632568359,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-73cf36c00fbed8a7-m0,llama_pilot_v1-73cf36c00fbed8a7,waiting,llama_pilot_v1-73cf36c00fbed8a7-m0,0,True,0.047425873177566774,0.9525741268224331,-3.0,True,0.9998779296875,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-73cf36c00fbed8a7-m1,llama_pilot_v1-73cf36c00fbed8a7,waiting,llama_pilot_v1-73cf36c00fbed8a7-m1,0,True,0.0024726231566347743,0.9975273768433651,-6.0,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-74a6b701ab79930d-m0,llama_pilot_v1-74a6b701ab79930d,bandit,llama_pilot_v1-74a6b701ab79930d-m0,0,True,0.37754066879814546,0.6224593312018546,-0.5,True,0.9996853470802307,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-74a6b701ab79930d-m1,llama_pilot_v1-74a6b701ab79930d,bandit,llama_pilot_v1-74a6b701ab79930d-m1,0,True,0.07585818002124356,0.9241418199787566,-2.5,True,0.999969482421875,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-756dcf2d5a5032a3-m0,llama_pilot_v1-756dcf2d5a5032a3,effort,llama_pilot_v1-756dcf2d5a5032a3-m0,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.99993896484375,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-756dcf2d5a5032a3-m1,llama_pilot_v1-756dcf2d5a5032a3,effort,llama_pilot_v1-756dcf2d5a5032a3-m1,0,True,0.13296424019782926,0.8670357598021707,-1.875,True,0.9999104142189026,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-75f16676668aa4ec-m0,llama_pilot_v1-75f16676668aa4ec,effort,llama_pilot_v1-75f16676668aa4ec-m0,0,True,0.9241418199787566,0.07585818002124356,2.5,True,0.9999866485595703,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-75f16676668aa4ec-m1,llama_pilot_v1-75f16676668aa4ec,effort,llama_pilot_v1-75f16676668aa4ec-m1,0,True,0.22270013882530887,0.7772998611746912,-1.25,True,0.9999370574951172,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-76aa597f9aed1ba8-m0,llama_pilot_v1-76aa597f9aed1ba8,effort,llama_pilot_v1-76aa597f9aed1ba8-m0,0,True,0.9669140216112959,0.03308597838870413,3.375,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-76aa597f9aed1ba8-m1,llama_pilot_v1-76aa597f9aed1ba8,effort,llama_pilot_v1-76aa597f9aed1ba8-m1,0,True,0.40733340004593027,0.5926665999540698,-0.37499999999999994,True,0.9999714493751526,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-76e8d726ec0cf773-m0,llama_pilot_v1-76e8d726ec0cf773,debugging,llama_pilot_v1-76e8d726ec0cf773-m0,0,True,0.8354835371034369,0.1645164628965632,1.625,True,0.9999370574951172,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-76e8d726ec0cf773-m1,llama_pilot_v1-76e8d726ec0cf773,debugging,llama_pilot_v1-76e8d726ec0cf773-m1,0,True,0.020332353342658756,0.9796676466573413,-3.875,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-770dacf8c39f4ccb-m0,llama_pilot_v1-770dacf8c39f4ccb,bandit,llama_pilot_v1-770dacf8c39f4ccb-m0,0,True,0.11920292202211756,0.8807970779778824,-2.0,True,0.999969482421875,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-770dacf8c39f4ccb-m1,llama_pilot_v1-770dacf8c39f4ccb,bandit,llama_pilot_v1-770dacf8c39f4ccb-m1,0,True,0.014063627043245475,0.9859363729567545,-4.25,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-771781e030512566-m0,llama_pilot_v1-771781e030512566,bandit,llama_pilot_v1-771781e030512566-m0,0,True,0.7981867777396212,0.20181322226037882,1.3750000000000002,True,0.9993098378181458,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-771781e030512566-m1,llama_pilot_v1-771781e030512566,bandit,llama_pilot_v1-771781e030512566-m1,0,True,0.20181322226037882,0.7981867777396212,-1.375,True,0.9998837113380432,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-771fda40fbb249a2-m0,llama_pilot_v1-771fda40fbb249a2,solvability,llama_pilot_v1-771fda40fbb249a2-m0,0,True,0.32082130082460697,0.679178699175393,-0.7500000000000001,True,0.9999656677246094,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-771fda40fbb249a2-m1,llama_pilot_v1-771fda40fbb249a2,solvability,llama_pilot_v1-771fda40fbb249a2-m1,0,True,0.24508501313237172,0.7549149868676283,-1.125,True,0.9999847412109375,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-77300309cd9830aa-m0,llama_pilot_v1-77300309cd9830aa,waiting,llama_pilot_v1-77300309cd9830aa-m0,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.9997101426124573,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-77300309cd9830aa-m1,llama_pilot_v1-77300309cd9830aa,waiting,llama_pilot_v1-77300309cd9830aa-m1,0,True,0.005220125693558397,0.9947798743064417,-5.25,True,0.9999847412109375,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-782c612075438638-m0,llama_pilot_v1-782c612075438638,foraging,llama_pilot_v1-782c612075438638-m0,0,True,0.9465966702001758,0.05340332979982424,2.875,True,0.9999962449073792,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-782c612075438638-m1,llama_pilot_v1-782c612075438638,foraging,llama_pilot_v1-782c612075438638-m1,0,True,0.46879062662624377,0.5312093733737563,-0.12500000000000006,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-78f81eda495447f4-m0,llama_pilot_v1-78f81eda495447f4,solvability,llama_pilot_v1-78f81eda495447f4-m0,0,True,0.9669140216112959,0.03308597838870413,3.375,True,0.999969482421875,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-78f81eda495447f4-m1,llama_pilot_v1-78f81eda495447f4,solvability,llama_pilot_v1-78f81eda495447f4-m1,0,True,0.679178699175393,0.32082130082460697,0.7500000000000002,True,0.9999656677246094,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7913656ad0b9edd0-m0,llama_pilot_v1-7913656ad0b9edd0,solvability,llama_pilot_v1-7913656ad0b9edd0-m0,0,True,0.9940889311437562,0.005911068856243796,5.125,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7913656ad0b9edd0-m1,llama_pilot_v1-7913656ad0b9edd0,solvability,llama_pilot_v1-7913656ad0b9edd0-m1,0,True,0.8519528019683106,0.1480471980316895,1.75,True,0.9999809265136719,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-796bd30957ec3c24-m0,llama_pilot_v1-796bd30957ec3c24,debugging,llama_pilot_v1-796bd30957ec3c24-m0,0,True,0.34864513533394575,0.6513548646660542,-0.6249999999999999,True,0.9999027848243713,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-796bd30957ec3c24-m1,llama_pilot_v1-796bd30957ec3c24,debugging,llama_pilot_v1-796bd30957ec3c24-m1,0,True,0.029312230751356316,0.9706877692486436,-3.5,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7a742321ba7e35c4-m0,llama_pilot_v1-7a742321ba7e35c4,debugging,llama_pilot_v1-7a742321ba7e35c4-m0,0,True,0.7981867777396212,0.20181322226037882,1.3750000000000002,True,0.9998683929443359,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7a742321ba7e35c4-m1,llama_pilot_v1-7a742321ba7e35c4,debugging,llama_pilot_v1-7a742321ba7e35c4-m1,0,True,0.1066905939456512,0.8933094060543488,-2.125,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7b3c742c9479edeb-m0,llama_pilot_v1-7b3c742c9479edeb,information_sampling,llama_pilot_v1-7b3c742c9479edeb-m0,0,True,0.5,0.5,0.0,True,0.9975045323371887,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7b3c742c9479edeb-m1,llama_pilot_v1-7b3c742c9479edeb,information_sampling,llama_pilot_v1-7b3c742c9479edeb-m1,0,True,0.07585818002124356,0.9241418199787566,-2.5,True,0.9995023012161255,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7c4eb32a64234af7-m0,llama_pilot_v1-7c4eb32a64234af7,debugging,llama_pilot_v1-7c4eb32a64234af7-m0,0,True,0.7310585786300049,0.2689414213699951,1.0,True,0.9992393255233765,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7c4eb32a64234af7-m1,llama_pilot_v1-7c4eb32a64234af7,debugging,llama_pilot_v1-7c4eb32a64234af7-m1,0,True,0.04208772791561884,0.9579122720843811,-3.125,True,0.9999847412109375,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7ca8e6e16a1dbdb1-m0,llama_pilot_v1-7ca8e6e16a1dbdb1,information_sampling,llama_pilot_v1-7ca8e6e16a1dbdb1-m0,0,True,0.8519528019683106,0.1480471980316895,1.75,True,0.9990811347961426,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7ca8e6e16a1dbdb1-m1,llama_pilot_v1-7ca8e6e16a1dbdb1,information_sampling,llama_pilot_v1-7ca8e6e16a1dbdb1-m1,0,True,0.2689414213699951,0.7310585786300049,-1.0000000000000002,True,0.999401330947876,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7d014b8a1f0d027c-m0,llama_pilot_v1-7d014b8a1f0d027c,information_sampling,llama_pilot_v1-7d014b8a1f0d027c-m0,0,True,0.7981867777396212,0.20181322226037882,1.3750000000000002,True,0.9980335831642151,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7d014b8a1f0d027c-m1,llama_pilot_v1-7d014b8a1f0d027c,information_sampling,llama_pilot_v1-7d014b8a1f0d027c-m1,0,True,0.34864513533394575,0.6513548646660542,-0.6249999999999999,True,0.998833417892456,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7d241750a065d14f-m0,llama_pilot_v1-7d241750a065d14f,effort,llama_pilot_v1-7d241750a065d14f-m0,0,True,0.995929862284104,0.004070137715896127,5.5,True,1.0,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7d241750a065d14f-m1,llama_pilot_v1-7d241750a065d14f,effort,llama_pilot_v1-7d241750a065d14f-m1,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9999790787696838,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7d400d8771b74bd3-m0,llama_pilot_v1-7d400d8771b74bd3,debugging,llama_pilot_v1-7d400d8771b74bd3-m0,0,True,0.46879062662624377,0.5312093733737563,-0.12500000000000006,True,0.9993287920951843,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7d400d8771b74bd3-m1,llama_pilot_v1-7d400d8771b74bd3,debugging,llama_pilot_v1-7d400d8771b74bd3-m1,0,True,0.08509904500702024,0.9149009549929797,-2.375,True,0.9999733567237854,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7db09c58ea4298b6-m0,llama_pilot_v1-7db09c58ea4298b6,debugging,llama_pilot_v1-7db09c58ea4298b6-m0,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9999160766601562,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7db09c58ea4298b6-m1,llama_pilot_v1-7db09c58ea4298b6,debugging,llama_pilot_v1-7db09c58ea4298b6-m1,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.9999866485595703,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7e39a590c9000981-m0,llama_pilot_v1-7e39a590c9000981,foraging,llama_pilot_v1-7e39a590c9000981-m0,0,True,0.22270013882530887,0.7772998611746912,-1.25,True,0.99993896484375,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7e39a590c9000981-m1,llama_pilot_v1-7e39a590c9000981,foraging,llama_pilot_v1-7e39a590c9000981-m1,0,True,0.06008665017400762,0.9399133498259924,-2.75,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7e564ecbfe2bb7da-m0,llama_pilot_v1-7e564ecbfe2bb7da,information_sampling,llama_pilot_v1-7e564ecbfe2bb7da-m0,0,True,0.7772998611746912,0.22270013882530887,1.25,True,0.999815046787262,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7e564ecbfe2bb7da-m1,llama_pilot_v1-7e564ecbfe2bb7da,information_sampling,llama_pilot_v1-7e564ecbfe2bb7da-m1,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.9999370574951172,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7eae3219b4d76790-m0,llama_pilot_v1-7eae3219b4d76790,effort,llama_pilot_v1-7eae3219b4d76790-m0,0,True,0.8175744761936437,0.18242552380635632,1.5000000000000002,True,0.9999599456787109,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7eae3219b4d76790-m1,llama_pilot_v1-7eae3219b4d76790,effort,llama_pilot_v1-7eae3219b4d76790-m1,0,True,0.22270013882530887,0.7772998611746912,-1.25,True,0.9998779296875,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7eea718f8f21812f-m0,llama_pilot_v1-7eea718f8f21812f,effort,llama_pilot_v1-7eea718f8f21812f-m0,0,True,0.9241418199787566,0.07585818002124356,2.5,True,0.9999790787696838,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-7eea718f8f21812f-m1,llama_pilot_v1-7eea718f8f21812f,effort,llama_pilot_v1-7eea718f8f21812f-m1,0,True,0.11920292202211756,0.8807970779778824,-2.0,True,0.999977171421051,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-8047492e37487600-m0,llama_pilot_v1-8047492e37487600,information_sampling,llama_pilot_v1-8047492e37487600-m0,0,True,0.7549149868676283,0.24508501313237172,1.125,True,0.9994909167289734,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-8047492e37487600-m1,llama_pilot_v1-8047492e37487600,information_sampling,llama_pilot_v1-8047492e37487600-m1,0,True,0.1645164628965632,0.8354835371034369,-1.625,True,0.9997615814208984,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-81ee39268b4a288a-m0,llama_pilot_v1-81ee39268b4a288a,solvability,llama_pilot_v1-81ee39268b4a288a-m0,0,True,0.8175744761936437,0.18242552380635632,1.5000000000000002,True,0.9999714493751526,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-81ee39268b4a288a-m1,llama_pilot_v1-81ee39268b4a288a,solvability,llama_pilot_v1-81ee39268b4a288a-m1,0,True,0.4378234991142019,0.5621765008857981,-0.25,True,0.999969482421875,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-820e6b170ab5c41b-m0,llama_pilot_v1-820e6b170ab5c41b,solvability,llama_pilot_v1-820e6b170ab5c41b-m0,0,True,0.9324533088603709,0.0675466911396291,2.625,True,0.9999752640724182,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-820e6b170ab5c41b-m1,llama_pilot_v1-820e6b170ab5c41b,solvability,llama_pilot_v1-820e6b170ab5c41b-m1,0,True,0.7057850278370112,0.29421497216298875,0.8750000000000001,True,0.9999542832374573,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-824ead428f2930d9-m0,llama_pilot_v1-824ead428f2930d9,bandit,llama_pilot_v1-824ead428f2930d9-m0,0,True,0.22270013882530887,0.7772998611746912,-1.25,True,0.9999351501464844,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-824ead428f2930d9-m1,llama_pilot_v1-824ead428f2930d9,bandit,llama_pilot_v1-824ead428f2930d9-m1,0,True,0.03308597838870413,0.9669140216112959,-3.375,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-825ad8053ee116ee-m0,llama_pilot_v1-825ad8053ee116ee,foraging,llama_pilot_v1-825ad8053ee116ee-m0,0,True,0.8670357598021707,0.13296424019782926,1.8749999999999998,True,0.999969482421875,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-825ad8053ee116ee-m1,llama_pilot_v1-825ad8053ee116ee,foraging,llama_pilot_v1-825ad8053ee116ee-m1,0,True,0.4378234991142019,0.5621765008857981,-0.25,True,0.9999733567237854,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-827d4ad81fb3c113-m0,llama_pilot_v1-827d4ad81fb3c113,foraging,llama_pilot_v1-827d4ad81fb3c113-m0,0,True,0.6513548646660542,0.34864513533394575,0.625,True,0.9999675750732422,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-827d4ad81fb3c113-m1,llama_pilot_v1-827d4ad81fb3c113,foraging,llama_pilot_v1-827d4ad81fb3c113-m1,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.9999962449073792,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-8296c2f0bc6a85bb-m0,llama_pilot_v1-8296c2f0bc6a85bb,bandit,llama_pilot_v1-8296c2f0bc6a85bb-m0,0,True,0.2689414213699951,0.7310585786300049,-1.0000000000000002,True,0.9999465942382812,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-8296c2f0bc6a85bb-m1,llama_pilot_v1-8296c2f0bc6a85bb,bandit,llama_pilot_v1-8296c2f0bc6a85bb-m1,0,True,0.01590639171181471,0.9840936082881853,-4.125,True,0.9999923706054688,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-82c82a4b80fcc398-m0,llama_pilot_v1-82c82a4b80fcc398,waiting,llama_pilot_v1-82c82a4b80fcc398-m0,0,True,0.037326887344129464,0.9626731126558706,-3.25,True,0.9996281862258911,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-82c82a4b80fcc398-m1,llama_pilot_v1-82c82a4b80fcc398,waiting,llama_pilot_v1-82c82a4b80fcc398-m1,0,True,0.0031726828424851893,0.9968273171575148,-5.75,True,0.9999752640724182,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-82d45290beec8def-m0,llama_pilot_v1-82d45290beec8def,information_sampling,llama_pilot_v1-82d45290beec8def-m0,0,True,0.5,0.5,0.0,True,0.9942374229431152,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-82d45290beec8def-m1,llama_pilot_v1-82d45290beec8def,information_sampling,llama_pilot_v1-82d45290beec8def-m1,0,True,0.07585818002124356,0.9241418199787566,-2.5,True,0.9992526173591614,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-82fa47d2504e3820-m0,llama_pilot_v1-82fa47d2504e3820,foraging,llama_pilot_v1-82fa47d2504e3820-m0,0,True,0.5312093733737563,0.46879062662624377,0.125,True,0.9999313950538635,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-82fa47d2504e3820-m1,llama_pilot_v1-82fa47d2504e3820,foraging,llama_pilot_v1-82fa47d2504e3820-m1,0,True,0.0953494648991095,0.9046505351008906,-2.25,True,0.9999885559082031,"{""continue"": ""Y"", ""disengage"": ""X""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
llama_pilot_v1-83296cab8bbe9b21-m0,llama_pilot_v1-83296cab8bbe9b21,bandit,llama_pilot_v1-83296cab8bbe9b21-m0,0,True,0.029312230751356316,0.9706877692486436,-3.5,True,0.9999923706054688,"{""continue"": ""X"", ""disengage"": ""Y""}",meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659
