design_id,condition_id,paired_condition_id,task_family,episode_id,step,history_actions,history_outcomes,history_length,history_valence,response_mapping,continuation_advantage,semantic_hash,factor_continuation_value,factor_disengagement_value,factor_continuation_cost,factor_progress_evidence,factor_success_evidence,factor_uncertainty,factor_prior_investment,factor_controllability,factor_environmental_stability,factor_goal_continuity,factor_available_continuation_value,factor_available_disengagement_value,factor_available_continuation_cost,factor_available_progress_evidence,factor_available_success_evidence,factor_available_uncertainty,factor_available_prior_investment,factor_available_controllability,factor_available_environmental_stability,factor_available_goal_continuity,context_phase_order,context_a_history_valence,context_b_history_valence,context_a_history_actions,context_a_history_outcomes,context_b_history_actions,context_b_history_outcomes,context_context_return,context_cue_reliability,context_cue_probability,context_change_point,context_cue_rule,context_a_environment_rate,context_b_environment_rate,context_critical_contrast_id,domain,prediction_dual_history,prediction_latent_context,prediction_outcome_history,disagreement_variance,absolute_difference_dual_history_latent_context,absolute_difference_dual_history_outcome_history,absolute_difference_latent_context_outcome_history,disagreement_raw,disagreement_score,uncertainty_variance_dual_history,uncertainty_variance_latent_context,uncertainty_variance_outcome_history,uncertainty_raw,uncertainty_score,coverage_marginal,coverage_pairwise,coverage_task_factor,coverage_score,coverage_contextual,active_discrimination_score,selection_unit,random_priority,sampling_strategy,selection_seed,split
theory_resolution_contextual_v1,theory_resolution_contextual_v1-16679b573bedb6d7-m0,theory_resolution_contextual_v1-16679b573bedb6d7,debugging,theory_resolution_contextual_v1-16679b573bedb6d7,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,16679b573bedb6d7eb8797b218bcf5f1e513fc516a968e20cd01402a3740c3e4,low,high,medium,positive,high,low,low,high,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.351,0.519,critical-debugging-00003752,debugging:contextual,-0.7412307741764126,-0.2628013919888522,-0.6438051022158803,0.042616695833788125,0.47842938218756037,0.09742567196053231,0.38100371022702806,0.47842938218756037,0.90255,0.003301537635825625,0.00220107323152657,0.002848882177061801,0.0027838310148046654,0.91645,0.009301903801081342,0.015378002494076622,0.023837785720392083,0.8161375,0.750025,0.8844218749999999,context:critical-debugging-00003752,0.23137790940631575,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-203c1499196bff63-m0,theory_resolution_contextual_v1-203c1499196bff63,debugging,theory_resolution_contextual_v1-203c1499196bff63,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,203c1499196bff63a8a3c3209abb13c5a9f3faf940e5f6550f0252228d43340a,low,high,medium,positive,high,low,low,high,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,mixed,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]","[""continue"", ""continue"", ""continue""]","[1, -1, 0]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.351,0.519,critical-debugging-00003752,debugging:contextual,-0.20307010994683072,-0.6065574073847991,-0.23550520488679294,0.03350375239513126,0.4034872974379684,0.03243509493996222,0.3710522024980062,0.4034872974379684,0.85355,0.0022407617076327887,0.00395199562139029,0.002139676885988087,0.0027774780716703883,0.9153,0.009301903801081342,0.015378002494076622,0.023837785720392083,0.8161375,0.750025,0.859634375,context:critical-debugging-00003752,0.21191858721662615,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-0436cf56dbd94721-m0,theory_resolution_contextual_v1-0436cf56dbd94721,debugging,theory_resolution_contextual_v1-0436cf56dbd94721,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,0436cf56dbd94721f3902f6c93214e58fc2f2c3413b26fe46e5917ed2e81e242,low,low,low,neutral,low,low,low,low,changing,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",novel_C,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.801,0.276,critical-debugging-00003158,debugging:contextual,-2.095983433541626,-1.5776463295411607,-1.9970150263039816,0.05048202253769916,0.5183371040004654,0.09896840723764444,0.41936869676282096,0.5183371040004654,0.92325,0.0027534444037817163,0.0016494012321695282,0.002283627403646792,0.0022288243465326788,0.8017,0.009428124444552781,0.015632033759175632,0.023822403633654197,0.8888874999999999,0.750025,0.884271875,context:critical-debugging-00003158,0.3422265928399929,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-f80a03d4544facac-m0,theory_resolution_contextual_v1-f80a03d4544facac,debugging,theory_resolution_contextual_v1-f80a03d4544facac,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,f80a03d4544facac11e3ee647334304c1d72d4dfd031bf183c5afd2d711e56b3,low,low,low,neutral,low,low,low,low,changing,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,mixed,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]","[""continue"", ""continue"", ""continue""]","[1, -1, 0]",novel_C,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.801,0.276,critical-debugging-00003158,debugging:contextual,-1.557822769312045,-1.5558915562921274,-1.588715128974894,0.0002261615992142199,0.0019312130199176103,0.03089235966284898,0.03282357268276659,0.0019312130199176103,0.0357,0.0014406388007085697,0.0016584611542817876,0.0016731635058011827,0.0015907544869305133,0.47055,0.009428124444552781,0.015632033759175632,0.023822403633654197,0.8888874999999999,0.750025,0.357709375,context:critical-debugging-00003158,0.34846690550653214,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-011e6e74479f3856-m0,theory_resolution_contextual_v1-011e6e74479f3856,debugging,theory_resolution_contextual_v1-011e6e74479f3856,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,011e6e74479f38562306dd4e95dac4d0798151aadf72859d86efcdee9a0e3116,low,low,low,positive,high,high,high,low,stable,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.459,0.717,critical-debugging-00002456,debugging:contextual,-0.2511414964329036,0.2302721940773853,-0.15411276117105166,0.04321394563317709,0.4814136905102889,0.09702873526185196,0.38438495524843697,0.4814136905102889,0.90415,0.0026678685275723832,0.0019801549127267566,0.0025885367600331417,0.002412186733444094,0.8527,0.009362630994593855,0.015476710865638652,0.023827518145761416,0.8504875,0.750025,0.877871875,context:critical-debugging-00002456,0.24725517120782103,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-162bab48030faaeb-m0,theory_resolution_contextual_v1-162bab48030faaeb,debugging,theory_resolution_contextual_v1-162bab48030faaeb,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,162bab48030faaeb0144f92a9d20f57110d963fe67a6bc65b632ee034ac23c6e,low,low,low,positive,high,high,high,low,stable,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,mixed,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]","[""continue"", ""continue"", ""continue""]","[1, -1, 0]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.459,0.717,critical-debugging-00002456,debugging:contextual,0.287019167796678,-0.13518449075497152,0.25418713615803623,0.03677157060453346,0.42220365855164954,0.03283203163864179,0.38937162691300775,0.42220365855164954,0.87005,0.0021274411288075916,0.0036158062914863997,0.0017535209446773883,0.002498922788323793,0.87155,0.009362630994593855,0.015476710865638652,0.023827518145761416,0.8504875,0.750025,0.865534375,context:critical-debugging-00002456,0.7999658502885282,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-9a370f4ff26e8608-m0,theory_resolution_contextual_v1-9a370f4ff26e8608,debugging,theory_resolution_contextual_v1-9a370f4ff26e8608,3,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",3,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,9a370f4ff26e86085550868a77678cfeca40180dbcd32093199463bf60879ae9,medium,low,low,negative,low,high,high,low,changing,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,positive,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]","[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",A,medium,0.8,same_environment,Subsystem signatures identify independently reproduced causal failures.,0.183,0.3,critical-debugging-00003899,debugging:contextual,-1.633571756616588,-2.265760080983666,-1.533400759575243,0.10511627575201304,0.6321883243670783,0.10017099704134491,0.7323593214084232,0.6321883243670783,0.9538,0.0034860396397945236,0.0020751540558018927,0.0024822089608801472,0.0026811342188255215,0.9018,0.009365526953808927,0.015397981428275255,0.02330177768396717,0.69895,0.750025,0.8770875,context:critical-debugging-00003899,0.59972735346809,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-fbb5e9413a8bbd29-m0,theory_resolution_contextual_v1-fbb5e9413a8bbd29,debugging,theory_resolution_contextual_v1-fbb5e9413a8bbd29,3,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,fbb5e9413a8bbd29461c6bfde332b2dd2999d8c17b08e29429d9f0465024e496,medium,low,low,negative,low,high,high,low,changing,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",positive,negative,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]","[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",A,medium,0.8,same_environment,Subsystem signatures identify independently reproduced causal failures.,0.183,0.3,critical-debugging-00003899,debugging:contextual,-2.389744753153674,-1.6882697365547896,-2.4233287345064554,0.11483409035395732,0.7014750165988843,0.0335839813527814,0.7350589979516657,0.7014750165988843,0.9623,0.0023623280687876955,0.0024587147025386114,0.0021786891651054945,0.0023332439788106003,0.833,0.009365526953808927,0.015397981428275255,0.02330177768396717,0.69895,0.750025,0.8641375,context:critical-debugging-00003899,0.698402156072381,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-6175c9b2c5b2d45b-m0,theory_resolution_contextual_v1-6175c9b2c5b2d45b,debugging,theory_resolution_contextual_v1-6175c9b2c5b2d45b,3,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,6175c9b2c5b2d45bade66ded234dc56700068d44d939ed5943a03cc1e153a8e2,medium,low,low,neutral,low,low,high,low,changing,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",positive,negative,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]","[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.129,0.201,critical-debugging-00003746,debugging:contextual,-1.8362053960014675,-1.0173253737670254,-1.8686126311541054,0.1551449682549484,0.8188800222344421,0.03240723515263788,0.85128725738708,0.8188800222344421,0.9886,0.001767022538056179,0.00216397755611414,0.0014740911060573403,0.0018016970667425532,0.60635,0.009438295298217537,0.015671650197193028,0.024015380386269422,0.9160375,0.750025,0.8748968749999999,context:critical-debugging-00003746,0.9340308721807107,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-b64926eb6c4ba7f8-m0,theory_resolution_contextual_v1-b64926eb6c4ba7f8,debugging,theory_resolution_contextual_v1-b64926eb6c4ba7f8,3,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",3,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",2.0,b64926eb6c4ba7f8540f4f7b5f184d6b4eb5d175553e5331dd208119e092dcea,medium,low,low,neutral,low,low,high,low,changing,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,positive,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]","[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.129,0.201,critical-debugging-00003746,debugging:contextual,-1.0800323994643812,-1.8355563792328273,-0.978684656222893,0.14614633319547862,0.7555239797684461,0.10134774324148821,0.8568717230099343,0.7555239797684461,0.98395,0.002330256684795428,0.0016391792931233157,0.001368763701439402,0.0017793998931193821,0.59245,0.009438295298217537,0.015671650197193028,0.024015380386269422,0.9160375,0.750025,0.869096875,context:critical-debugging-00003746,0.12662624934193034,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-d6558bf603720d89-m0,theory_resolution_contextual_v1-d6558bf603720d89,debugging,theory_resolution_contextual_v1-d6558bf603720d89,3,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",3,positive,"{""continue"": ""X"", ""disengage"": ""Y""}",-1.0,d6558bf603720d8997340e532f2669d827f6d792e8d6f79065b87b645e04ebe5,low,high,low,neutral,medium,high,high,high,changing,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,positive,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]","[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]",A,medium,0.8,same_environment,Subsystem signatures identify independently reproduced causal failures.,0.345,0.597,critical-debugging-00001955,debugging:contextual,-1.4431767366693034,-2.0827459674128823,-1.3463378054145514,0.10674706228647289,0.639569230743579,0.09683893125475196,0.7364081619983309,0.639569230743579,0.95505,0.0032152670177157446,0.001329203566405551,0.0021345569179821726,0.0022263425007011564,0.801,0.009403769744701588,0.015544279622675707,0.023441083402357538,0.78690625,0.750025,0.8745015625,context:critical-debugging-00001955,0.9637523967009054,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-b0516e082658f6e4-m0,theory_resolution_contextual_v1-b0516e082658f6e4,debugging,theory_resolution_contextual_v1-b0516e082658f6e4,3,"[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",-1.0,b0516e082658f6e4f20cd7fd4a590a5e55b9ed5f2e9e0fae10db6af6d4dc1ea2,low,high,low,neutral,medium,high,high,high,changing,new,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",positive,negative,"[""disengage"", ""continue"", ""disengage""]","[1, 1, 1]","[""continue"", ""continue"", ""continue""]","[-1, -1, -1]",A,medium,0.8,same_environment,Subsystem signatures identify independently reproduced causal failures.,0.345,0.597,critical-debugging-00001955,debugging:contextual,-2.1993497332063896,-1.5052556229840053,-2.2362657803457644,0.11305614206087376,0.6940941102223843,0.0369160471393748,0.7310101573617591,0.6940941102223843,0.9616,0.0016913818451993585,0.0021851152174230315,0.0015125264011838155,0.0017963411546020683,0.60345,0.009403769744701588,0.015544279622675707,0.023441083402357538,0.78690625,0.750025,0.8283890625,context:critical-debugging-00001955,0.45114776189993333,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-92275071cda72d86-m0,theory_resolution_contextual_v1-92275071cda72d86,debugging,theory_resolution_contextual_v1-92275071cda72d86,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,92275071cda72d865d0e3ea316f467f136fc47bb770ad6ef22873b48da5101b6,low,low,medium,positive,low,high,high,low,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",novel_C,medium,0.8,change_point,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.783,0.51,critical-debugging-00001772,debugging:contextual,-1.582458402498119,-1.1207791898162898,-1.4825039202860073,0.03933148606335498,0.4616792126818292,0.09995448221211167,0.36172473046971754,0.4616792126818292,0.89215,0.002574792987330829,0.0018549588471396625,0.002488550298944676,0.0023061007111383892,0.8263,0.009385662273997276,0.015590772330096717,0.023888768279980828,0.8870875,0.750025,0.8744218749999999,context:critical-debugging-00001772,0.5763190221901433,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-1ab254f027024a93-m0,theory_resolution_contextual_v1-1ab254f027024a93,debugging,theory_resolution_contextual_v1-1ab254f027024a93,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,1ab254f027024a93a4197e8585b4a05dcc4753f7001e33e2a5ebb6827eb6023b,low,low,medium,positive,low,high,high,low,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,mixed,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]","[""continue"", ""continue"", ""continue""]","[1, -1, 0]",novel_C,medium,0.8,change_point,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.783,0.51,critical-debugging-00001772,debugging:contextual,-1.0442977382685366,-1.0443889641727457,-1.07420402295692,0.000198147990703557,9.122590420918009e-05,0.029906284688383522,0.029815058784174342,9.122590420918009e-05,0.00115,0.0020917717779428617,0.0016904051248348665,0.001722326928055011,0.0018348346102775798,0.6251,0.009385662273997276,0.015590772330096717,0.023888768279980828,0.8870875,0.750025,0.378621875,context:critical-debugging-00001772,0.7140914923661297,discriminating,380229,round3_train
theory_resolution_contextual_v1,theory_resolution_contextual_v1-406b069a1dea3219-m0,theory_resolution_contextual_v1-406b069a1dea3219,debugging,theory_resolution_contextual_v1-406b069a1dea3219,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,406b069a1dea3219ef0de579c0d3ea045612ba79a40a1badbc3a2c1b46fee562,medium,low,high,positive,high,high,high,low,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",novel_C,medium,0.8,change_point,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.207,0.789,critical-debugging-00003878,debugging:contextual,-0.29307379987049637,0.1764464440126977,-0.1875289498402718,0.04045189579049566,0.4695202438831941,0.10554485003022457,0.3639753938529695,0.4695202438831941,0.89685,0.002941889484265086,0.0021694337439351515,0.0029606262638221725,0.002690649830674137,0.90335,0.009313653559867168,0.01533573240413607,0.023782025861796542,0.79699375,0.750025,0.8735109375,context:critical-debugging-00003878,0.14070980475937023,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-0380e4c40ec3f0b0-m0,theory_resolution_contextual_v1-0380e4c40ec3f0b0,debugging,theory_resolution_contextual_v1-0380e4c40ec3f0b0,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",0.0,0380e4c40ec3f0b0937e6597fcf27c167a70a32b2bab92126f828290125709a7,medium,low,high,positive,high,high,high,low,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,mixed,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]","[""continue"", ""continue"", ""continue""]","[1, -1, 0]",novel_C,medium,0.8,change_point,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.207,0.789,critical-debugging-00003878,debugging:contextual,0.24508686435908555,0.25283666965624185,0.22077094748881587,0.00018661487038936126,0.007749805297156298,0.024315916870269683,0.03206572216742598,0.007749805297156298,0.1266,0.0025559671126105746,0.001920678803467677,0.0020464057259222904,0.0021743505473335143,0.7831,0.009313653559867168,0.01533573240413607,0.023782025861796542,0.79699375,0.750025,0.4583234375,context:critical-debugging-00003878,0.8794725268878031,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-905c3a3055eb7165-m0,theory_resolution_contextual_v1-905c3a3055eb7165,debugging,theory_resolution_contextual_v1-905c3a3055eb7165,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,905c3a3055eb7165bcd6b75662e4f34015f414445a913a9ad1c7073598433f45,low,high,medium,neutral,high,low,low,high,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.765,0.544,critical-debugging-00003590,debugging:contextual,-1.1955212127273773,-0.7166852981046032,-1.0983609207085707,0.042711137374214954,0.4788359146227741,0.0971602920188066,0.3816756226039675,0.4788359146227741,0.90285,0.0027638635436360954,0.0016866065653185689,0.00219042642158242,0.002213632176845695,0.7966,0.00939944324894667,0.01563896890472829,0.02385593059288502,0.890425,0.750025,0.87318125,context:critical-debugging-00003590,0.8374472421616606,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-7ab41f27677ae9f5-m0,theory_resolution_contextual_v1-7ab41f27677ae9f5,debugging,theory_resolution_contextual_v1-7ab41f27677ae9f5,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",-2.0,7ab41f27677ae9f55fbed3c9db206978836bab3214c0011148d0a14912727e88,low,high,medium,neutral,high,low,low,high,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,mixed,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]","[""continue"", ""continue"", ""continue""]","[1, -1, 0]",A,high,0.95,same_environment,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.765,0.544,critical-debugging-00003590,debugging:contextual,-0.6573605484977955,-1.0604413135005504,-0.6900610233794827,0.03341388705365114,0.4030807650027549,0.03270047488168726,0.37038029012106766,0.4030807650027549,0.85325,0.0017230583965200414,0.003217902086350823,0.001624377327697176,0.0021884459368560136,0.7886,0.00939944324894667,0.01563896890472829,0.02385593059288502,0.890425,0.750025,0.84638125,context:critical-debugging-00003590,0.3221039065147041,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-066e33b1830f60ae-m0,theory_resolution_contextual_v1-066e33b1830f60ae,debugging,theory_resolution_contextual_v1-066e33b1830f60ae,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,066e33b1830f60aeb7f3d0434df47d63a34f13c88e80f551354f281eea88efac,medium,low,medium,positive,high,high,high,high,changing,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",novel_C,high,0.95,change_point,Subsystem signatures identify independently reproduced causal failures.,0.81,0.159,critical-debugging-00000647,debugging:contextual,-0.3152525327285026,0.208432134809432,-0.21506474161258127,0.05151475876024517,0.5236846675379346,0.10018779111592135,0.4234968764220133,0.5236846675379346,0.928,0.0029709935953549926,0.0016684094983395673,0.0023758137633407587,0.002338405619011773,0.83465,0.009324995267392321,0.01547216878775894,0.023615117312827304,0.7927,0.750025,0.8708375,context:critical-debugging-00000647,0.06367753058426884,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-903b1d87a3749fd0-m0,theory_resolution_contextual_v1-903b1d87a3749fd0,debugging,theory_resolution_contextual_v1-903b1d87a3749fd0,3,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]",3,mixed,"{""continue"": ""X"", ""disengage"": ""Y""}",1.0,903b1d87a3749fd0d29566717ab3c1cc4cc55a31b09840137c534a1cc4d78687,medium,low,medium,positive,high,high,high,high,changing,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",negative,mixed,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]","[""continue"", ""continue"", ""continue""]","[1, -1, 0]",novel_C,high,0.95,change_point,Subsystem signatures identify independently reproduced causal failures.,0.81,0.159,critical-debugging-00000647,debugging:contextual,0.22290813150108013,0.22898131531199772,0.19323515571650707,0.00024390633103770442,0.006073183810917593,0.029672975784573064,0.035746159595490656,0.006073183810917593,0.1036,0.0020581928909540735,0.0016382004415905415,0.0017465548431903773,0.0018143160585783306,0.61365,0.009324995267392321,0.01547216878775894,0.023615117312827304,0.7927,0.750025,0.4033875,context:critical-debugging-00000647,0.38500439923631125,discriminating,380229,model_discrimination
theory_resolution_contextual_v1,theory_resolution_contextual_v1-e28740c05d660ff4-m0,theory_resolution_contextual_v1-e28740c05d660ff4,debugging,theory_resolution_contextual_v1-e28740c05d660ff4,3,"[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",3,negative,"{""continue"": ""X"", ""disengage"": ""Y""}",-1.0,e28740c05d660ff447546e2112ba23c380bba1fff72571ecd6e044789262c7e0,medium,medium,high,positive,high,low,low,low,stable,same,True,True,True,True,True,True,True,True,True,True,"[""A1"", ""B"", ""A2""]",mixed,negative,"[""continue"", ""continue"", ""continue""]","[1, -1, 0]","[""disengage"", ""continue"", ""disengage""]","[-1, -1, -1]",B,high,0.95,change_point,Memory faults respond to allocation diagnostics while protocol faults respond to packet-trace diagnostics.,0.288,0.537,critical-debugging-00004508,debugging:contextual,-0.4580422025334778,0.07085208712157309,-0.35181579986358424,0.05218459566026723,0.5288942896550509,0.10622640266989358,0.42266788698515734,0.5288942896550509,0.93065,0.002863110440855934,0.0018603474544610758,0.0028677286578597215,0.002530395517725577,0.8777,0.00923099517894502,0.015102448038560024,0.023876824371965873,0.74065,0.750025,0.8699125,context:critical-debugging-00004508,0.28559074770345094,discriminating,380229,round3_train
